,Average_fs,Average_ins,TestSet,Average_Totalcount,FinetuneSet_n10,FinetuneSet_n30,FinetuneSet_n50,FinetuneSet_n100,FinetuneSet_n300,FinetuneSet_n500,FinetuneSet_n1000
Oligo43583,0.5633526176214219,0.23296242207288742,False,115.63636363636364,False,False,False,False,False,False,False
Oligo43585,0.8413402616977692,0.2087823510169983,False,195.0909090909091,False,False,False,False,False,False,False
Oligo43589,0.8610265254974365,0.33123146593570707,False,299.45454545454544,False,False,False,False,False,False,False
Oligo43590,0.8663898408412933,0.653757193684578,False,716.0909090909091,False,False,False,False,False,False,False
Oligo43591,0.9600010454654694,0.8193524837493896,False,1067.8181818181818,False,False,False,False,False,False,False
Oligo43593,0.7925248622894288,0.2665033921599388,False,480.0,False,False,False,False,False,False,False
Oligo43595,0.7605806052684784,0.01699128309264779,False,331.1818181818182,False,False,False,False,False,False,False
Oligo43597,0.7905934989452362,0.1523342214524746,False,47.09090909090909,False,False,False,False,False,False,False
Oligo43599,0.3,0.0,False,0.9090909090909092,False,False,False,False,False,False,False
Oligo43600,0.8866116344928742,0.05865167584270239,False,1136.7272727272727,False,False,False,False,False,False,False
Oligo43601,0.7122817963361741,0.09479963667690754,False,35.81818181818182,False,False,False,False,False,False,False
Oligo43603,0.8893527865409852,0.3604963406920433,False,335.09090909090907,False,False,False,False,False,False,False
Oligo43604,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo43605,0.6858627796173096,0.02167911103460938,True,2317.818181818182,False,False,False,False,False,False,False
Oligo43606,0.919831532239914,0.4208357736468315,False,140.1818181818182,False,False,False,False,False,False,False
Oligo43608,0.8258372962474823,0.12800319269299507,False,1551.909090909091,False,False,False,False,False,False,False
Oligo43609,0.6282405316829681,0.22081802934408187,False,1373.6363636363635,False,False,False,False,False,False,False
Oligo43611,0.8784069001674653,0.06130077438428998,False,70.54545454545455,False,False,False,False,False,False,False
Oligo43612,0.9161791563034057,0.38163785487413404,False,344.09090909090907,False,False,False,False,False,False,False
Oligo43614,0.6121310979127884,0.04722941815853119,False,37.90909090909091,False,False,False,False,False,False,False
Oligo43615,0.8584401369094848,0.29241753816604615,False,926.181818181818,False,False,False,False,False,False,False
Oligo43616,0.8503006815910339,0.5111953884363174,False,52.09090909090909,False,False,False,False,False,False,False
Oligo43618,0.8659138441085815,0.6419945657253265,False,961.0909090909092,False,False,False,False,False,False,False
Oligo43619,0.6841065108776092,0.04846315234899521,False,47.09090909090909,False,False,False,False,False,False,False
Oligo43620,0.8095034897327423,0.22707334980368615,False,240.1818181818182,False,False,False,False,False,False,False
Oligo43622,0.8704772353172302,0.024757438246160744,False,1375.090909090909,False,False,False,False,False,False,False
Oligo43623,0.8400968492031098,0.16705588176846503,False,1411.8181818181818,False,False,False,False,False,False,False
Oligo43624,0.9146497666835784,0.665897399187088,False,1099.1818181818182,False,False,False,False,False,False,False
Oligo43627,0.7215433299541474,0.0,False,114.9090909090909,False,False,False,False,False,False,False
Oligo43628,0.7884069979190826,0.08144293576478959,False,92.1818181818182,False,False,False,False,False,False,False
Oligo43631,0.6774303704500199,0.0,False,22.0,False,False,False,False,False,False,False
Oligo43632,0.9078733503818512,0.36066793352365495,False,298.54545454545456,False,False,False,False,False,False,False
Oligo43633,0.7793701589107513,0.5939207226037979,False,477.1818181818182,False,False,False,False,False,False,False
Oligo43634,0.9049587249755859,0.6535349637269974,False,704.9090909090909,False,False,False,False,False,False,False
Oligo43637,0.8194078624248504,0.10802730452269316,False,808.4545454545455,False,False,False,False,False,False,False
Oligo43638,0.6804443657398224,0.196952423453331,False,15.727272727272728,False,False,False,False,False,False,False
Oligo43640,0.790880823135376,0.40184047669172285,False,162.36363636363637,False,False,False,False,False,False,False
Oligo43641,0.8427663266658783,0.18387356586754322,False,400.7272727272728,False,False,False,False,False,False,False
Oligo43642,0.8096879959106446,0.0716088604182005,False,100.54545454545456,False,False,False,False,False,False,False
Oligo43644,0.6538647770881653,0.21434636265039445,False,328.0,False,False,False,False,False,False,False
Oligo43646,0.6918397203087807,0.03345238231122494,False,23.272727272727277,False,False,False,False,False,False,False
Oligo43648,0.8411493062973022,0.4409295916557312,False,91.36363636363636,False,False,False,False,False,False,False
Oligo43649,0.7461899220943451,0.3794279366731644,False,1223.4545454545455,False,False,False,False,False,False,False
Oligo43651,0.8522525489330292,0.11903295740485191,False,760.7272727272727,False,False,False,False,False,False,False
Oligo43654,0.7803607523441315,0.24813810586929322,False,1195.2727272727273,False,False,False,False,False,False,False
Oligo43657,0.7598956227302551,0.18085690066218377,False,766.0909090909091,False,False,False,False,False,False,False
Oligo43659,0.8239193081855773,0.18673464134335518,False,535.1818181818181,False,False,False,False,False,False,False
Oligo43662,0.7144730985164642,0.25683570131659506,False,60.63636363636363,False,False,False,False,False,False,False
Oligo43664,0.7073257714509964,0.1414055835455656,False,89.63636363636364,False,False,False,False,False,False,False
Oligo43665,0.5728625580668449,0.0,False,17.454545454545453,False,False,False,False,False,False,False
Oligo43667,0.8233745574951172,0.32594357132911683,False,120.72727272727272,False,False,False,False,False,False,False
Oligo43668,0.3804717451334,0.0,False,21.63636363636364,False,False,False,False,False,False,False
Oligo43669,0.8001340508460999,0.03350939247757197,False,400.8181818181818,False,False,False,False,False,False,False
Oligo43672,0.7943778932094574,0.4361481800675392,False,192.63636363636363,False,False,False,False,False,False,False
Oligo43675,0.559342497587204,0.24211483001708983,False,51.27272727272727,False,False,False,False,False,False,False
Oligo43678,0.9245811223983764,0.5556206434965134,False,86.45454545454545,False,False,False,False,False,False,False
Oligo43683,0.7506724536418915,0.06752834180369974,False,623.1818181818181,False,False,False,False,False,False,False
Oligo43685,0.7137273073196411,0.34862918183207514,False,221.1818181818182,False,False,False,False,False,False,False
Oligo43686,0.7797235190868378,0.29382102712988856,False,1045.909090909091,False,False,False,False,False,False,False
Oligo43689,0.707438850402832,0.2542327493429184,False,2011.2727272727277,False,False,False,False,False,False,True
Oligo43691,0.8335267812013626,0.05780016295611858,False,13.636363636363637,False,False,False,False,False,False,False
Oligo43692,0.8827343881130219,0.1040856771171093,False,736.6363636363636,False,False,False,False,False,False,False
Oligo43693,0.7881197571754456,0.2526493094861507,False,266.54545454545456,False,False,False,False,False,False,False
Oligo43695,0.6148740351200104,0.1630879372358322,False,585.3636363636364,False,False,False,False,False,False,False
Oligo43696,0.8713098049163819,0.2141133353114128,False,46.81818181818182,False,False,False,False,False,False,False
Oligo43697,0.6978240251541138,0.19517663195729257,False,616.8181818181819,False,False,False,False,False,False,False
Oligo43700,0.7849475592374802,0.3053997278213501,False,176.63636363636363,False,False,False,False,False,False,False
Oligo43701,0.7108190715312958,0.07114173248410224,False,348.54545454545456,False,False,False,False,False,False,False
Oligo43702,0.795544010400772,0.16865876019001008,True,1979.909090909091,False,False,False,False,False,False,False
Oligo43703,0.6207883775234222,0.1853492151480168,False,202.63636363636363,False,False,False,False,False,False,False
Oligo43706,0.8165345907211303,0.0036409228574484586,False,603.2727272727273,False,False,False,False,False,False,False
Oligo43710,0.8247486114501953,0.19832351580262184,False,225.3636363636364,False,False,False,False,False,False,False
Oligo43713,0.8625476896762848,0.6520549476146698,False,155.63636363636363,False,False,False,False,False,False,False
Oligo43714,0.6554135322570801,0.36459214687347413,False,925.9090909090908,False,False,False,False,False,False,False
Oligo43715,0.8966639995574951,0.6945739954710006,False,268.27272727272725,False,False,False,False,False,False,False
Oligo43716,0.7443570196628571,0.1503082424402237,False,251.45454545454547,False,False,False,False,False,False,False
Oligo43717,0.6909842640161514,0.14913648068904878,False,341.3636363636364,False,False,False,False,False,False,False
Oligo43718,0.7758760094642639,0.18967707008123397,True,1820.2727272727277,False,False,False,False,False,False,False
Oligo43720,0.726137775182724,0.14654964730143547,False,2204.818181818182,False,False,False,False,False,True,True
Oligo43721,0.9227545499801636,0.3409891813993454,False,45.36363636363637,False,False,False,False,False,False,False
Oligo43723,0.8311127185821533,0.08196790553629399,False,1200.909090909091,False,False,False,False,False,False,False
Oligo43724,0.9103129029273986,0.7288974463939667,False,36.63636363636363,False,False,False,False,False,False,False
Oligo43727,0.5211177408695221,0.27981973364949225,False,1067.909090909091,False,False,False,False,False,False,False
Oligo43730,0.9172578305006027,0.1695489190518856,False,39.0,False,False,False,False,False,False,False
Oligo43731,0.7382769227027893,0.05762299038469791,False,221.1818181818182,False,False,False,False,False,False,False
Oligo43732,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo43734,0.924452257156372,0.7765906691551209,False,1332.4545454545455,False,False,False,False,False,False,False
Oligo43737,0.5746111810207367,0.08624787684530019,False,109.54545454545456,False,False,False,False,False,False,False
Oligo43739,0.8649666249752045,0.18403234016150236,False,115.72727272727272,False,False,False,False,False,False,False
Oligo43740,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo43742,0.7081040024757386,0.18757768124341964,False,44.18181818181818,False,False,False,False,False,False,False
Oligo43743,0.7757814764976502,0.2470923699438572,False,76.81818181818181,False,False,False,False,False,False,False
Oligo43745,0.7146708190441131,0.059700848534703255,False,120.63636363636364,False,False,False,False,False,False,False
Oligo43747,0.8894120335578919,0.31336678713560107,False,292.27272727272725,False,False,False,False,False,False,False
Oligo43748,0.8396773397922516,0.3964313089847565,False,158.72727272727272,False,False,False,False,False,False,False
Oligo43750,0.7035697162151336,0.0,False,38.54545454545455,False,False,False,False,False,False,False
Oligo43753,0.784225857257843,0.4539860337972641,False,103.0,False,False,False,False,False,False,False
Oligo43754,0.7813242733478546,0.37788155525922773,False,727.0,False,False,False,False,False,False,False
Oligo43760,0.6919496119022369,0.17711040899157524,False,427.9090909090909,False,False,False,False,False,False,False
Oligo43763,0.9111229598522186,0.45691450983285903,False,106.9090909090909,False,False,False,False,False,False,False
Oligo43766,0.7494334936141968,0.23077128380537032,False,1164.8181818181818,False,False,False,False,False,False,False
Oligo43768,0.9184497952461242,0.4158525764942169,False,1018.0,False,False,False,False,False,False,False
Oligo43769,0.9479240775108337,0.5699307024478912,False,413.0,False,False,False,False,False,False,False
Oligo43770,0.6750685334205627,0.108432237803936,False,293.0,False,False,False,False,False,False,False
Oligo43771,0.7664251625537872,0.14208180010318755,False,433.54545454545456,False,False,False,False,False,False,False
Oligo43772,0.8095793306827546,0.1389229390770197,False,184.45454545454547,False,False,False,False,False,False,False
Oligo43773,0.7769854843616486,0.21846153736114501,False,756.2727272727273,False,False,False,False,False,False,False
Oligo43774,0.8275692641735077,0.4109679698944092,False,765.8181818181819,False,False,False,False,False,False,False
Oligo43775,0.5918351441621781,0.0,False,114.9090909090909,False,False,False,False,False,False,False
Oligo43776,0.6570411577820778,0.07129181679338217,False,45.09090909090909,False,False,False,False,False,False,False
Oligo43778,0.7449208855628967,0.03863151296973229,False,161.8181818181818,False,False,False,False,False,False,False
Oligo43779,0.7942011654376984,0.21390119045972825,False,146.27272727272728,False,False,False,False,False,False,False
